,ID,Nome,Empreendedor,CPF_CNPJ,UF,Município,Latitude,Longitude,Posicionamento,Categoria de Risco - CRI,Dano Potencial Associado - DPA,Necessita de PAEBM,Inserido na PNSB,Nível de Emergência,Status da DCE Atual,Status da DCO Atual,Tipo de Barragem de Mineração,A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório,Quantidade Diques Internos,Quantidade Diques Selantes,Cluster
447,9113,Dique BIII-2,M B L MATERIAIS BASICOS LTDA,19543206000196,MG,ITATIAIUÇU,-20°08'54.160'',-44°27'35.942'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,Revisão Periódica - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,3
448,8955,Barragem de Rejeitos,ARCELORMITTAL BRASIL S.A.,17469701000177,MG,ITATIAIUÇU,-20°08'15.300'',-44°23'46.200'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 3,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
449,8940,Barragem 02 - Canindé,Minerita Minérios Itaúna Ltda.,16813461000113,MG,ITATIAIUÇU,-20°08'19.320'',-44°22'48.680'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
450,8941,Barragem 03 - Zé da Grota,Minerita Minérios Itaúna Ltda.,16813461000113,MG,ITATIAIUÇU,-20°08'18.330'',-44°23'11.710'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
451,8944,Dique 06 - Véu da Noiva Jusante,Minerita Minérios Itaúna Ltda.,16813461000113,MG,ITATIAIUÇU,-20°07'53.460'',-44°22'30.040'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
452,8945,Dique 08 - Pátio CMC,Minerita Minérios Itaúna Ltda.,16813461000113,MG,ITATIAIUÇU,-20°08'00.950'',-44°22'46.450'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
453,8946,Dique de Concreto,Minerita Minérios Itaúna Ltda.,16813461000113,MG,ITATIAIUÇU,-20°07'54.830'',-44°22'35.900'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
454,10013,Dique do Dry Stacking,MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°09'29.480'',-44°25'35.220'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
455,8504,Barragem Samambaia 0 (Zero),MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°10'22.518'',-44°26'54.771'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
456,8535,Dique Oeste,MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°10'15.500'',-44°27'16.500'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
457,8526,Dique Intermediário,MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°09'35.400'',-44°26'59.800'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
458,8530,Dique Mazano,MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°08'25.400'',-44°25'20.900'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
459,8532,Dique da Mineira,MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°09'01.300'',-44°26'09.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
460,8533,Dique BIV-3 - Dique Hércules,MINERACAO USIMINAS S.A.,12056613000120,MG,ITATIAIUÇU,-20°09'21.800'',-44°26'29.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
461,8957,Dique 01 de Terra,ARCELORMITTAL BRASIL S.A.,17469701000177,MG,ITATIAIUÇU,-20°08'19.363'',-44°24'02.991'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
462,8958,Dique 2 de Concreto,ARCELORMITTAL BRASIL S.A.,17469701000177,MG,ITATIAIUÇU,-20°08'18.900'',-44°24'02.700'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
463,9301,Dique BIII-6,FERROMINAS - MINERAÇÃO LTDA,08814720000100,MG,ITAÚNA,-20°08'48.020'',-44°27'15.790'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
464,9302,Dique BIII-7,FERROMINAS - MINERAÇÃO LTDA,08814720000100,MG,ITAÚNA,-20°08'48.680'',-44°27'05.270'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
465,9114,Dique BIII-3,M B L MATERIAIS BASICOS LTDA,19543206000196,MG,ITAÚNA,-20°08'51.941'',-44°27'36.371'',Sul do Equador,Média,Baixa,Não,Sim,Sem emergência,Revisão Periódica - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,3
466,9295,Dique 1,CARBETO DE SILICIO SIKA BRASIL LTDA,32870697000148,MG,ITUTINGA,-21°18'29.660'',-44°39'39.180'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
467,9298,Dique 2,CARBETO DE SILICIO SIKA BRASIL LTDA,32870697000148,MG,ITUTINGA,-21°18'29.650'',-44°39'42.590'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
468,9299,Dique 3,CARBETO DE SILICIO SIKA BRASIL LTDA,32870697000148,MG,ITUTINGA,-21°18'31.440'',-44°39'43.340'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
469,8863,BARRAGEM 7,VALE S.A.,33592510000154,MG,JECEABA,-20°33'45.400'',-43°57'03.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
470,9348,BARRAGEM B1,Roberto Eustáquio Silva Pedrosa,00546997000260,MG,LAGAMAR,-18°16'56.035'',-46°51'40.773'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
471,9216,CAVA B,YARA BRASIL FERTILIZANTES S/A Filial: YARA BRASIL FERTILIZANTES S/A,92660604000182,MG,LAGAMAR,-18°16'47.500'',-46°51'43.600'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
472,8406,PDE Engano,VALE S.A.,33592510000154,MG,MARIANA,-20°20'17.000'',-43°25'28.600'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
473,9281,Dique B2 - Pilha de Estéril João Manoel,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°10'15.254'',-43°29'53.120'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
474,9282,Dique B3 - Pilha de Estéril João Manoel,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°10'11.676'',-43°29'45.981'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
475,8407,PDE Lagoa Seca,VALE S.A.,33592510000154,MG,MARIANA,-20°20'56.300'',-43°24'47.100'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
476,9386,Dique Portaria,VALE S.A.,33592510000154,MG,MARIANA,-20°10'40.642'',-43°29'51.299'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
477,10247,Dique 1010,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°11'18.042'',-43°29'52.393'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,0
478,8209,Campo Grande,VALE S.A.,33592510000154,MG,MARIANA,-20°10'33.845'',-43°29'14.340'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,2.0,0
479,8210,Dicão Leste,VALE S.A.,33592510000154,MG,MARIANA,-20°08'21.443'',-43°24'44.399'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,1.0,0
481,8200,PDE Fosforoso,VALE S.A.,33592510000154,MG,MARIANA,-20°09'33.507'',-43°28'09.519'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,3
482,8199,PDE Permanente I,VALE S.A.,33592510000154,MG,MARIANA,-20°11'04.315'',-43°26'15.409'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
483,8198,PDE Permanente II - Fase I,VALE S.A.,33592510000154,MG,MARIANA,-20°12'26.903'',-43°27'15.839'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
484,8765,Barragem de Germano,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°12'59.400'',-43°28'04.600'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,2.0,2.0,0
485,9286,Barragem Eixo 1,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°12'37.720'',-43°27'36.410'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
486,8751,Cava do Germano,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°11'41.300'',-43°29'35.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
487,9279,Dique S3,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°14'09.149'',-43°25'22.771'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
488,9278,Dique S4,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°14'28.600'',-43°24'39.193'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
489,8776,Nova Barragem de Santarém,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MARIANA,-20°13'52.750'',-43°26'30.540'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
490,9290,Dique Caffaro,MINERAL DO BRASIL LTDA,17246638000100,MG,MÁRIO CAMPOS,-20°05'43.890'',-44°09'44.560'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
491,8509,Dique 01 Serra Azul - Dique Vai e Volta 1,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'44.700'',-44°25'12.700'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
492,8513,Dique 02 Serra Azul - Dique Vai e Volta 2,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'49.000'',-44°25'21.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
493,8514,Dique 03 Serra Azul - Dique Vai e Volta 3,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'50.650'',-44°25'36.130'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
494,8516,Dique 13 - Pains,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'27.890'',-44°24'00.660'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
495,8521,Dique da Oficina,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'31.200'',-44°24'37.700'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
496,8522,Dique da Oficina II,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'34.500'',-44°24'48.600'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
497,8942,Dique 01 - Serra Azul,Minerita Minérios Itaúna Ltda.,16813461000113,MG,MATEUS LEME,-20°07'11.260'',-44°23'07.880'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
498,8943,Dique 02 - Pitangui,Minerita Minérios Itaúna Ltda.,16813461000113,MG,MATEUS LEME,-20°07'25.280'',-44°22'31.860'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
499,8527,Dique Leste I,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'17.000'',-44°22'16.400'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
500,8528,Dique Leste II,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°07'12.800'',-44°22'18.400'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
501,8529,Dique Leste III,MINERACAO USIMINAS S.A.,12056613000120,MG,MATEUS LEME,-20°06'57.900'',-44°22'16.500'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
502,8292,Bacia de Decantação 1,MINERACAO MATHEUS LEME LTDA,60510195000141,MG,MATEUS LEME,-19°56'04.000'',-44°28'15.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
503,8293,Bacia de Decantação 2,MINERACAO MATHEUS LEME LTDA,60510195000141,MG,MATEUS LEME,-19°56'03.000'',-44°28'17.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
504,8294,Bacia de Decantação 3,MINERACAO MATHEUS LEME LTDA,60510195000141,MG,MATEUS LEME,-19°56'02.000'',-44°28'19.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
505,9280,Barragem de Decantação de Água e Polpa - EBII - Mineroduto,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,MATIPÓ,-20°22'19.041'',-42°21'17.308'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
506,8901,Barragem de Mercês,Bauminas Mineração Ltda,19534650000145,MG,MERCÊS,-21°07'57.271'',-43°21'01.241'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,3
507,8899,BARRAGEM BOM JARDIM,Bauminas Mineração Ltda,19534650000145,MG,MIRAÍ,-21°12'41.671'',-42°42'53.751'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
508,9269,Miraí,COMPANHIA BRASILEIRA DE ALUMINIO,61409892000173,MG,MIRAÍ,-21°03'43.757'',-42°33'49.546'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,2.0,0
509,8857,Volta Grande 2,AMG BRASIL S.A.,11224676000185,MG,NAZARENO,-21°05'16.000'',-44°35'22.800'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
510,9352,Barragem Mãe D'Água,GREEN METALS NOVA ERA SOLUCOES AMBIENTAIS S.A,16530219000132,MG,NOVA ERA,-19°36'06.170'',-43°01'47.700'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
511,8482,Dique - Pilha de Rejeito,EXTRATIVA MINERAL S/A,17174889000126,MG,NOVA LIMA,-20°06'36.810'',-43°54'31.680'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
512,8256,Barragem de Contenção de Sólidos Carreados,EXTRATIVA MINERAL S/A,17174889000126,MG,NOVA LIMA,-20°06'36.060'',-43°54'11.690'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
513,8587,Dique de Contenção de Finos,Pedras Congonhas Extração Arte e Ind. Ltda,19695030000198,MG,NOVA LIMA,-20°06'58.000'',-43°52'25.400'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
514,9631,Dique 1,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°08'49.844'',-43°53'08.710'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
515,8911,Cachoeirinha,VALLOUREC TUBOS DO BRASIL LTDA.,17170150000146,MG,NOVA LIMA,-20°09'09.800'',-43°57'55.600'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
516,8913,Dique Lisa,VALLOUREC TUBOS DO BRASIL LTDA.,17170150000146,MG,NOVA LIMA,-20°08'59.100'',-43°57'52.500'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
517,9100,Vargem Grande,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°10'54.700'',-43°52'01.200'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,1.0,0
518,9104,III,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°09'20.500'',-43°53'13.600'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
519,9101,B,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°07'27.900'',-43°55'30.800'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
520,9099,Horizontes,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°07'47.600'',-43°55'32.500'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
521,8641,CALCINADOS,ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.,18565382000166,MG,NOVA LIMA,-19°57'49.000'',-43°50'20.000'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,1.0,0
524,9105,Peneirinha,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°06'38.215'',-43°57'49.011'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
525,9098,Capão da Serra,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°04'07.200'',-43°55'50.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
526,8216,B6,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°03'29.700'',-43°57'50.700'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
527,8217,B7,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°03'40.100'',-43°57'40.800'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
528,8249,Taquaras,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°02'21.600'',-43°55'44.900'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
529,9103,II,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°09'10.400'',-43°53'18.300'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
530,8421,5 (MAC),VALE S.A.,33592510000154,MG,NOVA LIMA,-19°58'37.512'',-43°53'34.810'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
531,9629,6,VALE S.A.,33592510000154,MG,NOVA LIMA,-19°57'36.000'',-43°52'58.000'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
532,9630,7a,VALE S.A.,33592510000154,MG,NOVA LIMA,-19°57'56.000'',-43°53'07.000'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
533,8422,7B,VALE S.A.,33592510000154,MG,NOVA LIMA,-19°58'02.514'',-43°52'58.725'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
534,8215,B3/B4,VALE S.A.,33592510000154,MG,NOVA LIMA,-20°02'51.400'',-43°57'15.700'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,2
535,8525,5 (Mutuca),VALE S.A.,33592510000154,MG,NOVA LIMA,-20°01'34.413'',-43°56'33.225'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
536,8308,Prata,VALE S.A.,33592510000154,MG,OURO PRETO,-20°24'42.200'',-43°51'55.000'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
537,8686,B5,VERMELHAO MINERACAO INDUSTRIA E COMERCIO LTDA,16857492000176,MG,OURO PRETO,-20°24'06.500'',-43°32'03.000'',Sul do Equador,Média,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,3
538,9500,Novo Dique dos Macacos,SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL,16628281000161,MG,OURO PRETO,-20°11'35.310'',-43°30'30.600'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
540,9042,Baias da UTM II,GERDAU ACOMINAS S/A,17227422000105,MG,OURO PRETO,-20°27'17.200'',-43°46'37.000'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
541,9632,Área IX,VALE S.A.,33592510000154,MG,OURO PRETO,-20°24'44.114'',-43°52'43.867'',Sul do Equador,Média,Alta,Sim,Sim,Nível de Alerta,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,2
542,8299,Forquilha V,VALE S.A.,33592510000154,MG,OURO PRETO,-20°23'41.928'',-43°50'23.063'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,2
543,8207,Doutor,VALE S.A.,33592510000154,MG,OURO PRETO,-20°17'25.615'',-43°29'25.900'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,2.0,0
